a,b,c,f
30.2358640032987,-45.9854780444808,72.6904210507359,1
-74.1509709386858,92.4417058902056,45.6631662071045,0
85.8325482280145,66.5012432106311,91.7553991972261,0
-42.9363136845344,31.7886304723977,87.9337544496794,0
-89.3817078272727,77.5420980423419,-96.466218026572,1
42.3573636181454,-73.7572644714998,64.7157708949948,1
-47.8089100438212,30.1873813989513,-69.586976417148,1
34.0488527594362,85.865069919203,80.3459639569493,0
-10.2428809321685,2.44388370888488,62.0802013958246,0
-8.91125169997628,-5.58111756368592,41.8670053323112,1
-28.1495148912768,-2.14315313014349,12.15868429847,1
42.9477387773561,28.5595341252906,37.8162289680057,0
-56.2083357741164,-11.9792600683771,67.9889924675175,1
2.04644273130523,35.8252379744431,-65.6625778254413,1
27.1038581277727,37.4095678038008,23.1523670829611,0
-9.66081335659177,-90.2924864507711,-55.0445760390929,0
-36.9761979845242,65.7619927850375,-87.1059078663149,1
-60.420000441568,88.0999235380906,14.0017830366277,0
-77.1484573265298,96.1870112438626,-31.8505479636838,1
92.3444570937867,36.0919099934827,-10.0021778186793,1
83.5829648112799,-5.25620007200921,-27.917639225683,1
-50.111606135085,85.2132012067424,-66.0682163974588,1
-24.2249298487906,-32.3294466046288,-51.0174360829487,0
-34.2824469945777,-1.43430060773822,38.2219955968773,1
96.7267784274774,50.1446472248736,94.3621434245082,0
96.0756014082933,-93.0550053683366,-51.5444978845979,0
-42.8064031260118,99.4179324244232,-7.26362984034402,1
17.1247774349175,-71.9350537154521,28.6568896512766,1
28.9729131986261,-67.7295144497089,9.7569233317659,1
98.1569012618423,20.0961961038859,32.372522881428,1
-30.3332230683105,-48.552792867903,51.9288299381402,1
-22.0088297138032,18.4634779200253,-58.9185619535477,1
62.2550614002417,-22.7845357371422,52.1963665970584,1
-10.7794165195801,-85.4358835078012,42.0369601538577,1
95.9728600438558,97.3062490100536,-32.8037066072243,1
-25.3279034631922,-57.1467788690453,-62.044723686783,0
19.6396396121195,-73.224058734823,89.2420166121991,1
-80.3060500790859,35.1508602197985,36.6739775690594,1
97.2614520216647,-33.5418126236376,-33.3211463565571,1
43.4254711230404,20.9154806662889,52.9427156564513,0
24.1748602707753,-22.3818311106329,47.5743572914854,1
16.6100410356233,96.0507760737328,-52.8815077398352,1
86.2931656587371,18.7356081412805,-68.3188306951517,1
53.2807053780559,-66.1794599919484,29.7295303688056,1
-3.74086448165627,67.9730133935684,84.8538159322244,0
50.6994100057983,21.1519173910617,-69.2413027255057,1
-38.5394037414991,-45.6991833381817,89.4172644193364,1
-28.1983529814511,-21.4827383502772,-6.67974516129109,1
43.1305062692289,-50.0271729892246,16.2963469122985,1
-84.7451476309193,-19.2702817354678,-47.994709456337,1
74.4025844030094,-81.1704097227987,56.2999835965689,1
99.2536509406071,65.0457232096445,36.9459476028318,1
94.4626028623723,-20.6371809917675,-98.7445270636792,1
-79.9221988673891,-11.6210691219294,24.1176129896741,1
-93.7258929916312,66.3589342340636,92.9554012571254,0
-40.4875137566065,23.4348144025704,67.1778468262301,0
51.8201616368351,-53.4379579841336,45.3062699853006,1
-64.0798436310514,-18.0351251354605,-33.3853359955295,1
63.5254512371148,-47.6267867477735,99.1009072396443,1
-45.7458975472236,73.4795347663944,46.0779490629574,0
30.8221453478663,71.0383132896564,-61.9941101232516,1
79.6758787611853,78.8781209750465,-85.0090502691497,1
73.4295467722367,-2.99451542226342,-97.0727098160762,1
-52.0921316706073,56.2368071434259,-58.2109016171707,1
-70.4967756618265,-58.61720487411,65.9218857837477,1
-34.7003485703377,-34.4724599898199,12.1583274156593,1
0.364853581583532,-16.3819799741646,26.538012608205,1
49.1185000860684,-36.5653092677543,-65.8323237513343,0
6.69902055836238,38.4824280340608,36.8647154126618,0
-10.3146804079016,-64.2718002965077,12.6725099574181,1
37.8450403631875,40.2085004095959,5.88328424183804,1
-44.8224761266366,-10.7443442152554,17.3406175884142,1
-13.8882768870742,-73.4017717528165,87.4808132590171,1
77.9644515262751,-13.9170605288432,-73.5706701751662,1
64.2505566423063,3.91229330744235,-9.67476512755955,1
3.51717160247134,-93.5830679692249,-59.4179202613504,0
0.692778220722829,-1.7742001925475,86.8456732420464,1
-13.057420176015,53.8892488711929,-10.138485259441,1
-80.4600635452476,81.7036452617979,7.6036225574108,1
-96.1617863719174,-27.0231417971771,-59.6043070590144,1
-21.8737656818115,-16.2557728198617,-38.7227151257557,0
-9.74521977349427,10.0628279662052,-83.97169326617,1
35.9058141409912,74.3257004648101,52.1271393411454,0
-51.4187318046665,79.1879283167366,-61.0706882370034,1
24.6775141566421,22.4004020553084,97.5350805546786,0
0.108682783371151,84.8679434437621,59.5223974248033,0
43.8424413762253,-96.818151044109,32.0654960032857,1
-3.71736432598782,88.9925413713756,37.5023998960398,0
25.8268367153717,-49.0975394607976,86.319251538403,1
-83.978230498721,-64.362412581389,7.55201052294672,1
-90.2630049689966,-17.7264905151569,53.6213700443606,1
47.0851203180315,-0.161782791913396,-97.6612877089816,1
65.1520449505896,-26.0042235841994,93.8494653412371,1
-25.7030718613896,67.6113574614801,-67.908768434035,1
-11.5450596024958,-47.8884899746107,19.0378714907159,1
47.9163614790497,62.2650656673429,-68.5111531841155,1
-7.67356581411957,19.4312536713813,96.8357018180358,0
48.0812251326075,-40.0042277481427,-30.2049907530681,0
8.3301969376999,81.8435986441763,-5.24831419123724,1
23.7748849782044,64.427943511134,-40.8396325729972,1
-70.2909448045729,19.8840446397122,38.6881130461991,1
-55.4248711818014,-61.1557268356698,-3.08558116810657,1
-14.692058281364,77.5923938386107,-77.4378151527782,1
95.1963682636602,34.9566378327816,10.8721670279615,1
65.6729320835662,-30.4544867623851,-64.4295085055891,0
-0.0257355626792304,-92.172304723492,36.8810313459863,1
-81.5354715946761,77.910475236322,-11.3626051281405,1
54.8304047225185,23.6953353153986,16.2063337472297,1
10.7163087049109,-38.3442301016041,-77.7222627670142,0
-16.1736392025713,-61.2450766196684,17.9946185639103,1
7.58702648225567,-58.6228400276149,9.56783290466659,1
34.6890979142343,-55.4121270568167,-52.2726871782321,0
-6.59688148023415,-56.1201884206944,-86.7327631389409,0
-77.8765473411775,-37.3915802395863,84.6726718287322,1
-91.0733380313373,-2.86993407777973,84.4746158385997,1
-14.0364652099258,82.4082930490413,90.4502590142424,0
-65.775482247479,-91.6440674996209,74.0159033676684,1
57.8706544627765,5.31035657288056,86.517468274812,1
70.5229725551433,-25.1213495270914,96.1887093243136,1
-77.5182207010306,33.8588201132877,77.1885032659343,0
-25.3633184010923,-98.5184190787926,38.8374704582791,1
4.56756628331149,-12.3906582185955,-6.42052213960352,0
-98.6956658767051,-69.0161658306681,-75.0423597055685,0
87.843178672643,-93.4288540824451,63.9478836972024,1
23.6137944849272,96.3410757465014,15.3020554759083,0
3.96472304312732,45.9037427538558,-73.4347306068217,1
31.73171790863,-75.2472260851633,-20.7525231506454,0
-68.1725217812567,-50.3981569550923,-69.6010091200476,0
43.978715196242,49.7163720194792,36.0668033995046,0
23.0503646298546,64.166125359091,69.7092224702748,0
-48.4613965025458,-29.0786607792036,10.0209914660179,1
-63.9212664048752,47.4867710599148,-38.8731611607937,1
-54.1647986295469,4.35909568535122,-90.4792758591842,1
-9.10486202179681,-15.3407993332207,51.4244588797094,1
65.4926187198109,-53.618660920122,-98.2152134171758,0
-89.931980329534,-65.7431400221508,8.9692808263792,1
-28.7845872010964,-33.4417504879841,28.9749077190528,1
69.6234399311354,-9.24993860966057,9.106046198451,1
-2.05897358342027,-57.1907966198357,51.8797378762997,1
8.43847957832668,60.5888510870695,37.8929697619253,0
57.512674460892,-21.7460305065597,-33.1822911897592,1
-44.7515821758432,36.3045751751887,35.6498066967585,0
-46.0731077688155,-12.4649391101976,-51.1456953134135,0
-45.8247833632979,-41.8704783273258,-58.4553529314955,0
-82.9554547476375,-59.1634200695732,40.0935732480574,1
27.8230179696451,-33.6651405010676,-96.7794960349703,0
-71.3857957028718,33.910695525776,15.45951204163,1
-72.9024774268747,-48.165048169049,-2.39212415292492,1
-59.2656852487781,-18.0848364336811,80.171277830457,1
-99.0850547324331,38.137707178545,4.67756767975054,1
9.24710096290666,37.3967217921264,43.7702445982817,0
-28.3722456211095,33.3824635173112,-93.5947688266611,1
-15.3932499305314,10.2442008956541,10.0767639046892,0
-33.8650201139343,56.1411274392815,46.7217990880468,0
-39.8850238602073,-82.9598038377984,-91.5712721606583,0
-12.5697393494517,52.5788946787728,-50.0865185400874,1
69.0124729503935,70.1180084469346,76.4743438812319,0
48.6592339112699,-20.1757247188015,-73.3218444387064,0
-77.5665422797047,30.4151518877666,-73.5809823375107,1
69.2098329631658,-85.4858969270652,-45.6105883911301,0
55.4785288663015,-46.9880530363824,49.3973537112574,1
44.176737006836,44.9281156737954,20.7327998805478,0
-2.22559752977713,45.416790873472,7.45411641311557,0
33.6883420747185,-56.7837320998235,56.0906586032783,1
-6.85625993965951,62.4792244110625,77.7695680864945,0
68.7377129535832,66.9825464333326,-65.2052443312506,1
-10.8208519922666,53.3040541006737,29.336268887546,0
30.2577963705444,-68.0975276828266,68.0196987316104,1
28.2032237985186,60.5878670516367,-42.427553489072,1
17.0920890369881,-50.8057033414048,-97.0326883704554,0
79.9862135108496,15.3969171063029,-4.2699021772807,1
-44.3126477041806,10.6564510197642,3.12918047566396,1
97.3244453767894,15.9382391329567,-27.8879195115938,1
-12.3040720412061,89.6558581803254,-92.8378961946992,1
42.459365046797,-64.6758691243249,26.9017405467582,1
-79.6163147220464,-44.4845061490706,17.3450508701359,1
-51.0914125252009,-46.3042552332879,63.432605454434,1
91.6242619937399,-19.9693150445676,-38.7899510277388,1
25.0531427213238,-74.7792675042428,-78.8905253535558,0
81.377654979647,-84.0264867916827,84.3402486221586,1
-36.8396466303801,80.6823134332347,-3.77750578512321,1
4.48680478357095,53.7021285638689,27.8193507938736,0
-39.639439219441,-62.5436122354789,-48.1772266087016,0
-25.3596123891695,71.4132675767938,-48.9556926996241,1
62.6826751803433,-98.5167799510606,63.6481959203483,1
22.1741650822452,87.7984313237474,96.5783414414983,0
-58.8820418151478,7.81953852056505,5.0723732007073,1
40.2273956407921,-31.8164984378109,95.4985518918832,1
-60.4652938248894,88.3619515171097,-64.6337678491295,1
-65.4799511495419,30.6342095744955,-14.564281475993,1
-17.9802941707802,-84.0532096028576,-0.0352740753606327,1
-12.2281681337525,-75.464425410826,-91.0264552529093,0
10.939609590424,-62.0274397367739,-18.3779976881938,0
99.0823897528846,60.0231244973946,-81.9408939135917,1
-34.4777225211625,74.2681998639685,-17.7175228100817,1
12.3882981540581,-71.0584131866034,-21.4525350935071,0
-2.43814694808709,-97.1210223609214,-62.5776988279902,0
-75.4688667950541,40.2596967947947,8.1539746877523,1
-20.7321245785487,22.9329577288278,12.4988118710456,0
0.723942322993622,-35.0479013915397,65.3401770467592,1
-7.54688135699689,-74.1594880698991,6.82217819002557,1
66.3870548672914,92.6206817816108,55.4664771796513,0
51.0795813757366,-25.0891566859042,76.9476454597654,1
54.6746511732576,-88.7654445081788,49.8258710605213,1
14.9563391296921,-57.9644315680323,47.7964140231704,1
-12.986732885701,-25.2948818380455,-6.08469830177944,0
13.2160747019649,27.1464080210526,59.4203647037131,0
56.8187672443775,36.9581957985452,27.7552319354169,0
-51.9865826480028,-42.5114273757261,-24.3129063976523,0
91.8107512368871,-91.4960435552038,1.60261686034622,1
-3.52526712395496,-89.7843327325696,73.0204616547657,1
16.2818252650471,6.62927110988147,34.1826125672937,0
11.2369278963827,-0.864777388453845,81.6475180823577,1
26.8160000102669,61.3087167783215,54.0307434993008,0
1.59981944672755,42.8872018786553,91.6444221472574,0
-12.4035698885115,9.57479407525379,-1.77587163717293,1
60.3575606645819,92.2546083071523,-51.7721604331267,1
-81.4164898271749,87.5078676210287,37.8056905874078,0
-94.080187656954,35.6343513986256,-11.1176838684444,1
79.0669462546087,18.3736375152942,35.1321091573369,1
-20.2206164226963,59.2688301388495,-33.5931131307004,1
-24.6549714005808,-41.8000817027875,-98.9811117756093,0
76.8054094057555,98.6745138646451,35.4062973220862,0
-86.3861985441233,75.7763392179163,75.5698955504084,0
12.2677836158629,86.400074691698,65.837691242731,0
-94.6103787955876,-44.78105220235,94.0709939198899,1
36.1108097881595,60.4169872405087,47.9137785490201,0
77.4629652395206,-68.5468094276948,-83.7506518623562,0
-46.6252227065271,-22.10877729678,-77.2922003535983,0
-64.785228932642,10.3620129220011,70.9949197112559,1
-54.6997035642619,32.1699816417741,80.761585096252,0
-53.4845910749792,-52.9633835670368,-97.960113360528,0
-12.3761433699988,-73.7452091526916,-15.3127164185572,0
90.6255339228667,10.791020705733,10.9002802106087,1
62.8178310407409,46.7437592087052,-83.5217309107639,1
-27.342055983535,6.31572655696222,-98.8922070706693,1
71.9679993446767,-99.4698088613664,-19.5845963990244,0
-5.18867778833429,-57.0438635335508,57.9566502747855,1
87.2183306083168,2.31641833778305,27.8156395665443,1
-49.8424612683442,-78.0297486940537,80.3086955939926,1
78.3110885779891,41.5906383383976,-11.687499057356,1
64.4113776108303,68.3135050201386,-56.3936424238578,1
94.8083104541564,-34.247625309158,39.3634582587348,1
63.797804603259,17.7657645744112,-71.0358430496584,1
9.38371033844712,45.4852758652927,-50.3740334652243,1
-62.9865016615887,-85.3548658012202,-15.2905686364,0
99.7710790484078,80.716833277008,71.5754961462577,0
-78.3999932829291,-36.7532282773187,9.83182178336746,1
-9.42048388971971,50.4889742240724,-10.7861548246751,1
-77.1950651785336,-40.7029216832961,44.7201980951802,1
-25.7757529270722,-62.5336821016547,-95.7154604586379,0
4.37858798745023,-87.6855546551224,69.2003823673354,1
-77.4122207320352,98.4064534299106,78.4302541885666,0
72.8719115130938,-22.1503664376914,-59.4366481338798,1
-38.255665329404,-91.8298052585823,-17.2355734357776,0
-48.548753349366,85.4276118732186,-2.52913939884358,1
8.33068374000987,50.2048322699055,-12.3287158609967,1
-56.8937917970558,-49.6135403167519,-58.7465819710617,0
-91.2668005522652,56.7110818609181,-21.6561333842837,1
78.4806791592765,-26.16813849945,-82.1754692039338,0
54.3925124008174,72.00337563269,-93.5447036258619,1
94.6432601635546,-10.4264424696688,-19.7005533239341,1
-75.3203825910205,-94.9948776490031,33.1708305204151,1
-19.5744158325598,-85.5742809295535,-83.7613192311308,0
6.27917717503345,-73.1008324646861,2.8671997146994,1
31.0121442801376,59.855672046475,-44.9234230187365,1
-72.9326047808549,-60.8717305403537,65.0613623508538,1
91.7429845741684,14.4742510814565,9.09224604679841,1
-42.9510860438231,-68.8819611300165,87.0798582150973,1
63.0311215124238,-4.35461146028462,-44.3966365160405,1
-9.14348424838087,-55.8928998913117,24.5745919293606,1
60.6057233925004,-81.5206008877235,5.84625792961859,1
-65.891944508018,-32.8989254929586,18.5966372110865,1
-97.5350201118435,-73.2283707583455,80.4224895222217,1
64.3000300807413,-72.0949004274304,35.779113199459,1
-28.5673966298659,36.8270310279108,-76.5127078520659,1
38.3862183142389,-22.2789448324027,96.8554098144432,1
-76.7327103655472,51.4132839401314,-65.2964079590963,1
-47.2368315547876,62.6495278266489,-42.4708754487666,1
-2.63694967266031,37.5943462073777,-41.5444813396523,1
-6.78041153903138,-38.3515041034443,9.3597338112815,1
-22.4325329635444,89.5690684158211,70.3186189617583,0
-8.33591116049136,45.673453782533,-91.5802315769625,1
97.0209417850808,-3.09591121184449,-7.24540246056644,1
36.479939770177,-75.3975846690115,-87.6433597820082,0
84.6388728286321,-72.5570455065728,-13.4308484911131,1
73.3131328473394,85.6163105860429,-5.70899215792724,1
63.5925660671632,-75.3550968018151,-82.0756666278819,0
-41.2520463304837,-32.4107738828337,-7.30618383144316,1
-10.1290001115431,7.84255494728802,-44.1701287143725,1
-51.6828666216148,36.7450051646424,29.5067282996637,0
-39.8588814492612,9.2453914271879,65.1231333450988,0
-28.9372442890598,-13.2674369557143,-61.6639688432515,0
65.4604942377007,79.7685145306254,91.1535772453777,0
-84.9324762751034,41.3652765291581,80.8169663794418,0
4.1008122750096,-13.2126501357242,26.8108686091429,1
-77.6530481770882,-31.8757043834197,35.2065733332217,1
70.9599730423465,24.0499174800002,51.9780356213348,1
64.1645108182749,29.6270223938054,-62.9964073016292,1
-8.56459956083661,-81.1804866330607,21.9798422986548,1
-22.3751972067986,-98.2069110489483,-62.169101164755,0
52.58989713741,48.7038084066956,60.1590836235131,0
63.2478692397698,-23.6611787805619,15.3570239038007,1
-52.7664931271069,13.5761171176918,40.7103914491415,1
-51.7668796478617,-92.1473613903613,-94.1522039445826,0
3.13743059669503,48.5250423422665,-16.7203733309733,1
-62.8926330073237,54.6471413945067,80.8018762528905,0
65.882947559414,-32.4759519344549,-60.2817406692923,0
20.6232979524058,-22.6428396639614,-87.3049123153579,0
77.5286926783289,-4.02339226753608,79.6183690333824,1
28.1195406467279,79.6273552717769,-32.0869503226536,1
16.3561888580938,-12.1643085555007,77.9754255795737,1
53.3226784101327,-37.5223734125133,92.6614681224625,1
-79.3421172440714,40.8529430352398,-89.5514713551623,1
-88.5461552946578,75.1134449500188,54.5481784988885,0
94.4961818840803,22.7268526902082,16.1972788703615,1
46.1302395659174,-38.9729197784201,81.1019800515389,1
53.7239660293441,-45.6719665535129,-35.8276280275675,0
41.1779660457643,11.7418552337875,34.2690408855067,1
98.1126395045373,-68.0334008149958,-28.653351929343,1
47.4639959388711,85.7191765614409,80.3622134869742,0
35.7386548704182,19.1139662261652,33.948761845915,0
-27.2026582282049,31.8769314940446,20.0169471651395,0
-72.1276295241563,49.8147521865623,-13.9525842452201,1
-9.38184145343575,-83.5505157632523,-86.2058016407331,0
70.3533476080528,54.4291028540717,-7.58939688447369,1
-14.8299191681808,26.1271160683255,54.6303076458305,0
-3.50219118571943,-68.6015468875885,-65.050472489116,0
98.5163889818435,74.3955746173838,25.2993218252898,1
-96.2593222950862,75.1782228123295,76.0938362107118,0
-56.293615305933,55.2100389055954,-69.4889725975175,1
21.3148200518055,-26.8061131829424,55.1337664737989,1
-69.9136848421365,-24.284810165076,-44.0005212761464,1
-79.4005833470265,21.6988401122852,90.8499211961636,0
96.1803317052221,18.2578690900737,11.2123280350176,1
-4.945435703241,-36.8941925172201,-62.1214507902607,0
-49.6218263868344,70.8246184377115,57.3127523797158,0
-58.1415622300196,12.942558672718,5.83948311667865,1
16.7163404248265,-49.0338128754095,54.3207234490294,1
45.4126859760902,37.2222658885746,44.7183916087814,0
-91.3505599793748,-30.9433359331188,56.6987086817151,1
43.9231109544277,84.1659857817767,94.6047132809668,0
-44.4636116477026,69.3033384947587,43.2555974196902,0
-41.339568114532,40.2670324501894,-21.2860869808523,1
-63.5888756083273,-35.4293358211542,-95.5717240439596,0
63.7803864496669,0.317477109058515,13.1405840223378,1
23.7371994758664,3.46182468508457,11.2897671346039,1
-12.5792273844496,53.3625040917483,-95.6463956253819,1
-81.218916169004,-98.1520530759134,-57.7325197671226,0
24.6715442858038,-95.401520373021,-77.7723003075329,0
-99.1869569752305,-15.3263708182268,38.4929239463494,1
11.2810871150722,-88.0500233676517,-47.3578239545961,0
-65.8487874855515,-47.7427792492056,34.091883308297,1
16.6076147540508,-60.4818240555384,-6.19753101197887,0
-5.37704820995081,91.7177417276975,-69.4424140124779,1
-21.4011606394319,-94.5526866216923,-51.6281055061277,0
1.41120716063827,52.9359539751596,50.6487100155319,0
-58.8198605733085,-78.3245134997761,-66.2395587965099,0
-66.5713755258226,21.2286674050748,15.694159975133,1
52.345104307097,25.1420271234317,82.3180388576901,0
52.3372330480894,30.8648440664936,64.7048588677798,0
21.0278977272231,-42.1526111393015,-44.4065967315839,0
40.2209890727983,25.1300372766005,-47.3793124535025,1
51.7860999106365,29.6291739352183,-51.9397436417359,1
79.0487007140409,-92.8704152781844,-36.056351259377,0
-82.5127018534172,92.7978208255012,61.6447623640507,0
73.796018387096,40.1822444704279,96.400633545779,0
93.8955857390052,-76.7396628748345,-48.3374743481807,0
-28.4210103230649,59.632903598078,-37.0018573184506,1
4.73248274285926,-22.1475373591052,-9.27869077272652,0
36.9480160702709,-18.1938917926484,27.1151936273627,1
51.7738444506069,64.2703817059614,8.65333187796797,1
29.0976101202413,73.5950540628261,33.870352866999,0
74.9641827191059,38.3778502877699,-19.6827238982928,1
95.7512069473747,49.6251072500018,-76.6932199600587,1
2.58845365726783,-37.8685612873494,-85.4540982215917,0
69.8167924628671,-84.0586736724054,28.4308465795735,1
54.0493976110822,78.5490859200009,84.9597826530038,0
85.9174053119111,58.4416473090843,7.60450694132805,1
13.0423332159605,-50.5510919497121,-1.78551473737951,0
92.5952605868667,-64.511493670061,-52.7224253642943,0
61.899378319224,-85.1619161596344,-52.1769342721332,0
20.9450627309014,-72.725143736566,-57.1407969841458,0
55.290316862655,-11.6103119736585,-80.7972332373249,0
-72.2255905029483,98.8318356679901,-98.195605817342,1
16.0833574440718,98.1443787916305,-26.3647701248363,1
-71.644254388122,68.9905360196673,-2.49853511457263,1
-51.5477590968589,34.9156902799922,-38.0888636866998,1
62.2904626477,82.8986184591887,3.25702228735064,1
42.1554109743589,65.8564391386958,-94.1712656031229,1
-98.9511750633601,-83.9447230957191,24.1461460125382,1
-64.3441323956214,82.3689221322392,2.88934395783085,1
-66.9602985339986,-66.1481713718493,34.7870234096362,1
75.4837143120746,81.6433909263664,-65.1434175507833,1
71.6866987625541,-85.4735243997879,27.5516383012531,1
9.22807981689837,26.2749881140305,79.7172502520109,0
83.1553884703458,-30.1659521321608,60.2972685174538,1
-66.0307229338357,-15.3134123959175,-19.5416279693794,1
-99.2869796228069,44.1430196837257,0.572816049946852,1
85.3664383224055,99.6089156715241,-68.0605346188231,1
44.5660434405161,78.7896517565426,-38.5815828752618,1
-62.9695313810229,54.2414919260151,-27.6655888779394,1
-4.94337924986303,92.1185418926731,-83.5370864642491,1
-1.08494977517284,-16.9563440219296,64.2925501634798,1
38.8482064655275,-47.1279687001966,87.3471450933009,1
-37.3551175637893,-23.234457859413,20.3892146797801,1
34.359498012047,-46.9376171691984,-43.3763696548419,0
23.5397720353398,59.000022504013,-3.97760872914344,1
-54.4685341205767,67.0795478704756,31.3686893001984,0
-56.3122260180825,-65.0571527728146,-61.7740975514865,0
-97.683472092116,-52.3267368564041,-65.7570870433734,0
2.84755802845935,-69.0823291284416,-97.1462608301762,0
73.4381653244785,34.656230143577,-39.715016325803,1
-44.7827728208074,-85.8285409332386,34.1564462213574,1
63.25433671626,-15.7596617544813,86.7903918897688,1
96.004718353974,-4.8789293993632,-68.185443695721,1
-6.88877306268027,38.0681379409824,-32.6225224568613,1
80.1836013701668,-48.9930596896415,46.5465328407225,1
75.3158350360188,-78.9737285948236,-80.2103707474705,0
65.3960258538816,91.4990027395538,87.1619440555395,0
40.9657218218621,-48.6311532317806,57.1756946654877,1
78.2370110872374,-3.40147768305683,-64.6296071655255,1
30.0496372068532,-63.9993515629318,-78.045639571755,0
84.4934059234771,-10.7932828882678,42.1093119970101,1
-39.8957689944169,-20.8577291671456,-61.1090762359598,0
22.4671841238007,60.2854353190797,-25.2403157415056,1
9.23199938108772,-50.4732524745507,-28.0415227301612,0
-0.445867004080611,50.5765470445978,-3.12529071379699,1
70.8484249053748,-77.8670734622828,96.6663228332374,1
-12.3036198840959,27.5317229924406,-90.1086005336179,1
83.0641099172943,-91.9578605294031,43.1572274040232,1
-26.8769603813425,14.2515053573304,62.802612298542,0
76.9807515558697,85.0173256290226,87.6418159285755,0
51.4199990552943,-34.0449188528792,-40.8795778364314,0
-90.1398041239659,8.61782101384263,-51.1385791707498,1
25.2681655461286,20.0793703645837,71.864669477504,0
7.6556090766823,-47.1513490877819,-39.2591639139034,0
45.0299449940351,-43.8359735272061,41.9722552141045,1
15.2034667857008,-58.5884111740572,0.792299723621596,1
-39.6990146207153,-92.6114138181375,-25.534404220774,0
-61.2959299987629,-57.6467429090509,8.4689254446276,1
-87.9370390381371,-98.5707039938172,-18.8354223588646,1
98.9520845929869,86.9811913869256,64.890765475524,0
-23.9116885345018,45.486432567931,75.2681096900572,0
-12.8821316700811,57.8120003257934,83.5716663783284,0
-87.1619448937299,-10.3060628801147,-58.0412739692448,1
-51.9867115430472,-54.4197406407538,2.05355617313346,1
-75.1983466442667,80.0407710392218,-25.3169279197775,1
49.1505633802854,-61.9658350767409,51.878112997803,1
-98.8150278100814,57.9195728329567,-27.1600834686123,1
-37.9896874250796,16.679766176585,77.6287394471601,0
13.1762201493495,12.7159290540572,-76.3981759438283,1
50.651496718941,97.7972349141712,7.18852500765981,0
67.6968431881149,26.3160809531417,33.0981789776581,1
-93.02609599802,-68.4327023888159,7.36221834428711,1
-14.5272736039605,-42.0879233358837,-1.6479738529995,0
58.4005888357761,2.36541167943058,51.7176517060574,1
-41.1664263071336,-87.7123030776681,61.8083268226163,1
72.4120396060925,-86.0975833544962,-37.6875139482727,0
-66.2141466355948,-37.0876024184225,63.3951310829237,1
29.2864646433324,97.7671124030683,-70.9383814460311,1
-7.94915105586367,-85.9220011094222,-71.193333608654,0
97.6393702428971,73.9416481805694,-54.9039287282638,1
59.9698423221567,-37.8134416126709,-8.10329779428584,1
34.7702010230954,-19.6835547311621,19.2641784061045,1
68.9553771954753,-82.1722506462467,48.4734734280377,1
67.3208537359353,-36.322163015754,80.1220882591429,1
-46.4739131491975,-57.2156166458575,-44.4458388464739,0
21.1222648253302,-96.823261117946,4.39206925425309,1
-84.1795873754563,40.764180543257,-1.18648759144661,1
61.2893380044444,16.8656433545359,34.8848373325937,1
43.7933939247361,-61.5896214552175,28.5489685500734,1
4.03656042368922,14.9230550578437,-82.5107012793937,1
-21.4444480470589,-12.1666438468577,-16.0295715164531,0
-46.7440451247357,98.4307465136194,-59.8211467078985,1
-40.1790504996567,24.063372669771,31.971251653494,0
-57.4558515834882,-96.5433375893828,96.0746672917505,1
13.8390126236896,-33.5350003715302,99.2345605973315,1
83.2730428237808,-24.2396222074701,54.9827290489258,1
73.5074574004428,70.9285841188061,-89.0987399914762,1
24.4145971370929,81.8189576183534,-66.8225323626876,1
46.2825588631828,98.6805043177123,45.3209150327933,0
57.0118648731205,90.9768070983592,-58.0939332759445,1
90.7152098560311,-35.0811832282139,2.90469429590958,1
30.9841747074314,-11.2346982170058,75.8444808311036,1
-3.84834022440404,-99.7298680244618,-55.6463631594769,0
-84.6246921385753,-38.698684675013,-20.886633787717,1
72.4208176007591,73.276264208032,37.3075181326398,0
2.73884511680289,-52.5496746192452,-49.599356273934,0
35.6502767352621,60.5203511009553,62.6500007522525,0
73.5662395011476,30.5291030232464,43.9944709390376,1
-93.4119612879175,54.1409548158482,6.01439853478894,1
-49.2070391537654,6.97339601208149,99.7502421959072,0
-5.1420617406918,2.80908462722277,33.0865655714118,0
-9.93481507056151,-48.1710614395193,38.5378456388311,1
-6.83002700415906,82.8548379162582,77.6996978454756,0
-76.6099202337721,-12.8786169518151,-24.5097541830082,1
10.6290922084027,58.1321495390181,9.62726879381913,0
31.7878937962408,51.9937795363338,-91.4573065896785,1
-4.13005049532748,-56.4562862536201,51.2301789369575,1
-5.07972869327278,-78.6384118621417,-69.5435440025961,0
-20.7439340281971,-82.8510296451165,34.3897137485397,1
58.910223356872,24.396135995349,34.624346967146,1
-30.1699177036853,-54.6413010706386,-6.70326403654332,0
-55.3966053553841,20.5173696021164,58.4922306977642,0
46.0268006408712,-17.6443673286794,21.4473256475513,1
98.7696724938087,-90.431127879038,-35.4045125355034,0
-27.2990541194095,12.2601969690342,-26.6010319472295,1
-12.8402450647392,-37.0628527072551,72.3969534842283,1
-65.6327978547815,-25.1998550841584,-97.8528247204855,0
-2.52829487553252,54.923011341562,-36.5703177342984,1
-51.4799367410503,99.937666952581,-18.5525035106356,1
2.63010957400785,-89.1908810423645,-65.3200317944028,0
-95.8518681097086,34.259749638969,-41.5412980790908,1
